637306.17,849844.75,436.68
637273.39,849682.09,460.43
637251.90,849565.68,449.57
637189.01,849258.30,411.58
637216.40,849374.25,410.99
637278.97,849646.49,421.36
637332.45,849887.80,520.83
637371.00,850034.61,429.86
637350.82,849932.81,465.19
637279.49,849586.55,416.44
637251.02,849448.82,411.35
637346.42,849883.53,540.16
637374.90,849989.73,484.45
637296.78,849625.95,516.99
637210.37,849213.94,411.25
637346.65,849820.51,470.57
637398.59,850033.66,428.28
637308.10,849619.91,482.84
637221.36,849213.75,411.15
637381.59,849917.32,426.94
637384.71,849929.27,503.84
637259.38,849342.85,411.15
637226.12,849186.88,411.48
637366.80,849799.51,427.13
637410.20,849979.76,427.26
637323.43,849591.27,502.66
637180.91,848943.01,452.99
637333.23,849600.56,420.64
637431.20,850023.92,455.64
637363.58,849721.42,508.60
637262.93,849252.62,411.32
637282.61,849330.74,411.32
637386.48,849774.38,426.35
637449.41,850038.25,432.22
637385.76,849745.41,426.80
637297.21,849343.83,411.22
637257.09,849161.75,411.09
637356.73,849586.88,450.56
637436.22,849914.34,426.77
637455.97,849988.98,432.94
637392.32,849699.02,428.02
637318.27,849364.40,411.22
637229.04,848975.72,433.56
637321.88,849359.19,411.45
637375.46,849589.67,508.33
637419.55,849754.00,427.59
637460.53,849915.55,425.75
637491.60,850038.19,437.93
637456.14,849872.05,426.25
637407.97,849653.58,425.10
637381.33,849541.01,521.46
637348.06,849372.38,411.25
637301.38,849163.88,411.32
637262.99,848994.39,412.27
637353.31,849364.01,411.32
637398.92,849557.64,510.20
637449.34,849747.21,428.08
637495.41,849928.81,425.92
637526.44,850046.85,425.92
637505.25,849947.44,425.79
637470.21,849789.27,428.35
637422.38,849577.10,421.49
637384.84,849407.51,411.45
637331.27,849174.44,411.68
637291.70,849002.72,414.30
637385.63,849382.25,411.15
637432.87,849567.52,420.28
637475.00,849731.73,429.00
637528.64,849942.29,426.05
637555.35,850042.22,425.98
637530.87,849929.46,426.38
637493.54,849763.94,428.74
637448.10,849573.59,495.24
637414.21,849412.37,411.09
637333.27,849070.44,411.65
637307.32,848958.27,427.79
637341.99,849088.19,411.58
637387.70,849264.99,411.15
637423.52,849400.75,411.38
637458.53,849534.19,415.55
637485.04,849632.68,426.84
637514.40,849742.91,429.20
637540.03,849836.58,427.79
637560.89,849910.70,426.31
637589.04,850014.80,425.89
637591.57,850014.96,426.08
637562.47,849885.76,427.13
637522.28,849711.09,429.23
637483.27,849540.45,418.11
637430.25,849313.58,411.32
637353.67,848993.34,417.03
637345.93,848958.76,454.66
637414.60,849222.83,411.48
637475.23,849459.32,412.14
637522.18,849642.32,427.72
637578.12,849860.96,427.13
637613.71,849996.62,426.18
637611.61,849981.30,426.31
637561.94,849777.62,489.27
637513.98,849573.43,467.91
637444.00,849277.95,411.29
637360.43,848938.45,438.09
637468.96,849368.44,411.29
637534.74,849630.02,429.20
637608.89,849923.52,426.61
637627.46,849993.57,425.98
637568.11,849747.51,429.33
637489.70,849423.23,411.02
637372.21,848945.14,422.34
637472.51,849345.31,411.45
637540.98,849617.52,428.44
637608.96,849887.27,426.80
637636.19,849993.04,426.12
637578.48,849755.51,429.17
637511.75,849480.02,411.38
637385.17,848966.57,413.25
637459.42,849262.11,411.19
637536.06,849569.29,469.19
637608.53,849854.82,427.56
637657.61,850048.56,426.54
637597.93,849807.97,534.42
637539.14,849563.85,495.96
637458.96,849233.33,412.30
637393.93,848968.70,420.93
637529.36,849507.91,415.03
637583.40,849720.28,429.33
637635.50,849924.18,426.64
637660.07,850017.36,426.25
637626.44,849876.51,426.94
637590.62,849725.92,429.49
637545.18,849537.04,422.41
637496.36,849333.73,411.38
637404.82,848960.50,413.85
637432.48,849066.31,411.71
637477.59,849240.35,411.29
637505.64,849345.90,411.52
637531.10,849440.68,411.29
637556.00,849535.17,527.26
637572.67,849593.54,429.04
637605.74,849718.86,429.40
637632.61,849819.52,428.22
637663.65,849936.52,427.00
637687.27,850024.61,426.41
637687.34,850018.37,426.38
637670.37,849943.24,427.26
637648.10,849846.49,427.49
637620.41,849728.12,429.72
637602.85,849650.26,429.69
637578.77,849545.18,463.19
637570.08,849502.89,454.27
637549.93,849414.80,411.42
637519.52,849285.30,411.09
637478.74,849114.17,411.61
637482.48,849123.72,411.65
637541.17,849350.43,411.42
637586.75,849523.43,466.08
637635.01,849708.86,472.24
637679.40,849879.17,428.05
637718.67,850029.10,426.74
637695.08,849926.57,428.25
637646.00,849718.80,490.72
637600.13,849525.46,459.15
637516.54,849182.71,411.58
637550.43,849312.63,411.32
637620.96,849586.55,430.15
637679.10,849809.48,489.60
637717.59,849956.23,464.60
637717.91,849949.02,478.25
637691.04,849832.74,429.59
637642.65,849628.31,429.56
637586.58,849392.85,411.45
637516.99,849107.61,411.68
637610.86,849476.25,415.88
637677.43,849736.22,429.76
637726.90,849926.64,430.05
637755.58,850033.83,426.80
637737.66,849952.66,442.19
637723.62,849886.91,429.20
637705.09,849800.52,451.35
637671.03,849653.22,429.56
637640.09,849517.32,426.35
637621.78,849432.74,411.35
637595.44,849315.45,411.25
637574.38,849218.96,411.58
637545.77,849091.57,411.84
637568.31,849176.08,411.68
637584.45,849230.68,411.61
637602.76,849294.26,411.42
637629.59,849392.62,411.42
637651.67,849468.27,492.55
637683.83,849593.37,428.77
637714.14,849708.43,429.13
637743.44,849819.29,429.66
637773.46,849934.28,427.26
637799.31,850033.04,426.94
637788.52,849981.17,426.80
637756.04,849839.50,429.59
637728.77,849718.54,429.82
637680.54,849511.35,426.51
637632.61,849305.84,411.35
637600.20,849166.73,411.42
637661.29,849410.37,411.45
637708.63,849595.31,456.82
637755.02,849782.87,429.46
637786.75,849906.36,428.02
637820.77,850041.21,426.48
637784.38,849880.81,428.54
637743.83,849702.66,430.28
637683.63,849441.27,414.90
637622.57,849180.91,411.48
637699.64,849492.78,426.25
637773.95,849792.59,479.23
637833.89,850040.85,425.72
637785.27,849823.85,469.52
637707.32,849487.93,425.98
637621.98,849123.36,411.71
637728.41,849561.38,429.49
637813.25,849912.93,427.33
637807.81,849877.43,466.54
637739.27,849574.28,482.97
637644.69,849167.98,411.65
637703.38,849411.68,411.45
637775.16,849705.28,429.82
637830.51,849932.61,426.90
637841.27,849969.06,426.64
637799.31,849778.58,429.43
637737.63,849492.85,522.54
637665.68,849184.65,411.71
637707.55,849356.69,411.32
637785.07,849677.59,429.23
637851.80,849954.20,426.48
637869.82,850022.38,426.57
637814.57,849772.11,429.66
637755.87,849506.40,429.20
637694.59,849231.96,412.89
637705.87,849273.46,411.32
637795.90,849649.25,429.82
637870.01,849959.65,426.74
637886.88,850022.34,427.92
637851.28,849855.71,428.22
637794.49,849596.56,430.18
637737.40,849337.80,411.58
637703.41,849182.81,412.34
637782.68,849513.58,429.79
637848.88,849787.37,459.51
637901.87,850010.76,425.16
637879.33,849902.40,427.23
637804.04,849561.09,429.53
637748.56,849309.15,411.52
637713.22,849146.62,411.68
637767.06,849370.08,412.63
637799.48,849495.24,445.44
637843.08,849676.80,429.17
637875.59,849806.82,428.48
637903.74,849918.44,427.07
637920.96,849980.41,457.48
637879.46,849789.57,428.61
637825.20,849539.17,429.33
637775.52,849310.17,411.48
637734.35,849122.38,411.75
637799.38,849382.45,517.95
637843.93,849574.21,454.10
637902.82,849818.27,473.52
637941.77,849976.21,487.43
637918.11,849868.50,427.69
637899.18,849771.95,428.58
637877.23,849662.57,429.23
637869.55,849614.93,429.23
637861.42,849566.50,429.43
637858.43,849539.34,429.04
637857.09,849520.37,428.87
637853.18,849489.40,429.49
637857.19,849493.41,429.53
637881.56,849587.43,429.33
637900.13,849646.26,503.87
637925.43,849753.15,428.67
637937.66,849793.18,428.84
637927.72,849735.47,428.64
637907.15,849631.63,429.27
637893.50,849554.79,453.58
637886.88,849514.37,435.43
637868.50,849420.93,429.56
637868.27,849398.16,492.19
637860.04,849345.47,523.59
637849.61,849300.69,411.35
637827.66,849192.29,412.27
637820.64,849148.69,412.66
637796.29,849034.32,411.42
637846.33,849240.29,411.29
637885.76,849385.37,525.79
637908.01,849482.74,430.25
637948.36,849646.39,428.67
637998.10,849851.74,428.41
638041.27,850029.82,426.74
637999.08,849833.79,427.92
637974.97,849715.49,429.10
637965.42,849661.68,429.17
637959.58,849623.72,429.00
637937.27,849513.42,428.84
637923.72,849435.56,481.82
637908.37,849353.58,499.15
637898.62,849305.12,456.73
637879.63,849216.86,411.35
637852.89,849088.58,411.61
637860.53,849113.65,412.17
637882.15,849194.72,411.32
637909.71,849286.71,522.44
637917.29,849304.00,536.84
637933.17,849375.36,427.69
637939.70,849382.25,488.19
637941.93,849386.88,429.30
637946.33,849389.70,455.12
637964.73,849459.45,428.05
637994.42,849575.62,428.02
638067.81,849880.81,427.03
638074.34,849900.13,420.37
637983.43,849491.96,440.81
637932.74,849263.02,427.76
637917.36,849190.78,413.71
637993.80,849506.53,427.26
638110.56,849999.31,425.36
638043.80,849700.89,428.51
637962.63,849324.87,523.85
637921.06,849150.36,443.21
638007.61,849510.53,438.39
638122.18,849995.01,425.07
638069.13,849755.12,427.62
637981.63,849356.63,496.13
637907.94,849043.60,412.01
637991.04,849384.81,438.19
638079.56,849753.31,427.59
638128.44,849954.92,421.39
638041.63,849565.78,440.42
637991.08,849338.98,426.57
637895.60,848920.24,411.84
638001.44,849361.38,434.25
638072.24,849651.41,428.41
638150.82,849975.43,426.67
638126.38,849859.42,424.97
638053.51,849532.81,442.39
637996.16,849260.73,540.29
637961.32,849119.46,434.55
638043.77,849456.59,427.82
638157.74,849930.64,419.19
638108.37,849707.78,428.58
638010.50,849261.32,553.58
638013.02,849281.43,424.21
638130.05,849762.37,438.62
638145.24,849817.22,428.61
638025.52,849297.93,424.84
638025.36,849274.67,529.43
638178.74,849922.24,451.54
638089.07,849536.35,428.15
637978.31,849061.42,424.18
638111.55,849611.19,427.85
638170.73,849845.31,471.36
638035.89,849270.77,422.90
638064.27,849379.17,446.42
638218.18,850017.22,447.24
638071.49,849388.19,446.26
638058.10,849319.32,479.30
638222.38,850007.15,445.05
638080.81,849400.72,428.05
638061.32,849305.84,466.37
638218.47,849962.34,437.37
638114.76,849513.94,428.48
638032.74,849162.14,414.40
638188.39,849802.69,446.16
638144.00,849607.19,427.53
638010.47,849027.00,434.91
638144.16,849580.02,470.31
638201.67,849814.11,475.82
638064.14,849223.13,416.77
638100.52,849368.11,428.58
638254.69,850012.11,442.06
638092.62,849310.33,429.10
638091.40,849294.46,446.33
638261.25,850009.48,426.77
638107.91,849343.50,428.58
638108.86,849336.25,451.54
638256.82,849963.06,427.99
638073.85,849163.39,452.10
638169.19,849567.22,427.49
638224.90,849797.24,428.58
638060.01,849058.89,551.41
638204.23,849688.09,429.43
638215.12,849723.62,443.34
638065.65,849051.18,552.13
638192.13,849606.23,427.72
638233.56,849774.67,437.40
638064.17,849030.91,413.75
638208.10,849643.67,448.13
638212.34,849655.02,429.53
638056.89,848966.96,453.81
638243.67,849771.29,441.60
638166.37,849424.02,443.57
638113.45,849172.34,536.81
638308.60,850029.76,447.64
638120.70,849189.63,478.05
638159.61,849358.79,428.67
638295.73,849949.61,440.75
638106.82,849105.58,415.19
638215.72,849578.74,427.13
638251.71,849730.41,429.17
638079.86,848951.80,432.15
638249.28,849698.92,444.23
638233.37,849618.57,447.11
638091.73,848977.79,427.59
638278.74,849806.30,432.02
638230.18,849578.97,427.33
638117.88,849049.61,529.66
638280.97,849790.19,428.84
638272.93,849742.88,439.99
638122.97,849048.29,433.04
638222.70,849496.59,426.87
638328.12,849971.10,426.97
638179.30,849262.07,530.61
638182.91,849275.98,487.70
638326.08,849936.84,427.36
638255.35,849598.23,438.42
638109.71,848915.75,426.64
638272.05,849660.83,429.36
638305.05,849809.42,417.78
638140.32,849014.07,507.28
638252.62,849544.95,437.20
638332.38,849914.93,438.12
638159.65,849090.78,418.67
638231.20,849421.85,428.02
638340.12,849933.79,435.89
638176.08,849140.65,436.65
638213.42,849314.14,429.20
638359.42,850006.20,443.21
638210.70,849284.15,430.54
638183.01,849146.75,414.17
638358.63,849988.06,427.10
638211.12,849264.24,428.97
638210.33,849253.90,428.54
638364.86,850003.44,426.77
638200.23,849188.19,425.16
638225.95,849306.50,429.33
638366.73,849992.81,437.96
638198.69,849154.82,425.26
638246.19,849382.12,429.53
638326.25,849773.52,427.03
638166.34,848968.50,414.11
638305.51,849642.49,490.52
638272.64,849481.56,426.35
638200.10,849104.95,447.60
638381.07,850005.97,444.09
638201.64,849096.00,420.18
638297.80,849572.83,428.15
638288.25,849507.51,472.51
638236.38,849240.58,445.90
638344.32,849784.51,431.00
638199.31,849023.00,508.17
638390.68,850004.49,427.49
638214.04,849067.95,542.91
638347.57,849767.03,429.59
638249.54,849242.45,482.55
638316.50,849576.87,500.20
638304.69,849520.34,426.80
638258.60,849272.47,430.94
638376.12,849860.96,497.34
638196.78,848930.97,415.58
638377.82,849864.83,424.51
638280.58,849345.18,429.43
638280.54,849336.65,429.63
638396.72,849936.58,427.30
638241.31,849108.33,416.67
638284.42,849322.67,429.92
638417.39,850012.83,445.64
638274.34,849235.43,480.61
638246.49,849065.45,540.03
638357.81,849668.50,417.26
638408.92,849925.39,442.22
638283.96,849235.79,482.84
638222.44,848908.83,414.70
638320.14,849416.96,425.59
638424.54,849962.53,445.51
638387.11,849755.41,417.22
638278.44,849137.37,493.70
638259.06,849038.58,415.45
638336.94,849444.16,423.85
638430.41,849937.57,439.07
638425.59,849902.33,424.57
638328.90,849359.06,427.23
638277.43,849053.74,462.73
638281.20,849064.17,460.86
638342.72,849393.73,425.49
638432.78,849878.71,417.29
638447.51,849945.70,426.64
638356.40,849427.85,423.43
638302.30,849090.12,522.44
638280.87,848980.74,427.00
638339.63,849288.85,428.97
638433.60,849800.66,417.32
638469.36,849984.06,425.72
638402.62,849597.54,417.13
638339.90,849221.88,443.73
638300.46,848989.86,415.62
638302.20,848979.07,442.65
638334.97,849148.13,426.02
638377.20,849365.62,425.03
638416.47,849569.88,417.32
638449.44,849736.88,417.13
638489.57,849944.65,420.24
638501.87,849993.34,426.35
638511.61,850026.74,435.47
638506.10,849974.44,435.76
638487.86,849852.79,417.36
638462.99,849688.65,416.80
638470.57,849712.01,417.26
638460.24,849629.72,417.26
638455.91,849583.86,417.36
638460.40,849588.12,417.32
638476.80,849661.35,417.32
638484.88,849687.40,417.32
638500.66,849757.22,417.32
638508.04,849779.89,417.09
638498.65,849705.84,417.32
638482.48,849592.52,417.26
638493.01,849635.10,417.39
638482.38,849554.43,417.49
638451.77,849356.76,424.57
638440.91,849275.59,426.41
638434.97,849223.82,427.62
638442.39,849250.92,426.97
638441.77,849230.48,427.13
638454.89,849291.47,426.21
638472.08,849377.66,423.59
638488.75,849460.04,417.55
638520.44,849631.00,417.29
638523.95,849636.06,417.09
638523.10,849616.14,417.32
638518.04,849572.21,417.13
638501.90,849461.98,417.42
638487.14,849359.81,424.61
638469.00,849238.85,426.41
638468.54,849221.95,426.38
638469.82,849215.94,426.35
638480.15,849260.99,426.31
638486.32,849283.56,425.75
638496.36,849325.33,438.75
638502.49,849350.10,424.93
638501.28,849329.30,425.52
638490.16,849249.70,426.18
638475.10,849134.74,483.30
638450.59,848991.11,432.32
638438.06,848903.94,416.44
638447.67,848945.90,415.42
638458.30,848971.82,498.98
638462.99,848982.84,502.26
638468.31,849000.66,497.60
638473.85,849034.51,426.35
638483.37,849074.64,425.95
638491.70,849107.12,425.46
638507.05,849178.44,425.75
638526.05,849271.19,424.44
638545.73,849366.44,423.88
638559.97,849432.58,417.39
638584.78,849556.59,417.22
638610.40,849683.86,417.29
638658.30,849937.63,417.16
638625.39,849725.85,416.93
638584.42,849471.19,417.36
638537.40,849182.05,425.13
638495.54,848921.72,434.88
638538.98,849142.06,424.44
638609.19,849518.57,417.16
638656.99,849759.97,417.36
638586.19,849333.92,424.38
638532.28,849007.02,425.72
638519.46,848910.30,417.95
638581.14,849232.87,423.46
638669.26,849705.81,417.13
638610.07,849341.24,423.98
638535.99,848899.70,419.03
638620.34,849347.80,423.59
638732.94,849951.51,417.13
638616.01,849270.70,423.72
638560.66,848935.33,421.62
638633.66,849318.83,423.69
638733.60,849847.08,417.42
638629.43,849240.65,424.21
638586.02,848971.16,423.20
638678.41,849461.09,417.16
638719.59,849657.61,417.36
638634.65,849160.47,425.07
638614.30,849017.85,424.15
638709.15,849517.49,417.52
638732.78,849615.78,417.32
638643.31,849095.57,426.44
638650.26,849103.18,426.08
638745.41,849603.58,417.13
638745.18,849572.47,417.22
638659.48,849076.31,426.05
638659.42,849042.91,445.54
638740.09,849470.05,417.29
638801.77,849782.58,417.26
638722.11,849319.42,423.62
638652.10,848914.27,422.60
638726.51,849295.80,423.82
638831.46,849850.03,417.29
638739.76,849310.27,465.42
638667.19,848888.06,469.65
638739.37,849270.01,423.88
638822.31,849710.33,417.13
638788.45,849495.24,417.32
638752.66,849274.64,423.85
638724.18,849095.60,424.77
638709.35,848991.67,425.00
638698.00,848901.41,423.20
638724.44,849026.02,425.46
638760.17,849201.35,423.62
638798.72,849394.65,420.90
638868.57,849762.11,417.16
638835.56,849543.96,417.26
638779.86,849203.02,424.34
638738.94,848939.27,423.56
638838.39,849470.41,417.42
638773.92,849064.04,425.13
638842.03,849409.91,419.65
638783.43,849034.68,425.56
638862.17,849428.35,419.03
638846.42,849293.47,425.03
638835.47,849172.60,425.33
638874.93,849335.20,424.34
638835.33,849016.21,425.85
638839.96,848915.22,424.74
638882.87,850402.13,422.57
638898.10,850261.38,504.69
638873.79,850323.36,422.15
638898.82,850147.60,423.10
638882.91,850199.25,463.88
638897.18,850076.35,421.88
638888.55,850094.62,441.67
638885.60,850063.71,420.34
638855.02,850184.88,418.77
638863.35,850116.40,464.83
638816.17,850331.04,418.37
638851.71,850108.43,420.05
638807.32,850325.79,450.03
638889.24,849854.49,418.11
638798.79,850323.72,476.21
638844.91,850030.15,417.19
638801.77,850229.92,418.34
638826.02,850069.09,437.80
638807.87,850126.84,418.67
638766.93,850317.59,417.29
638835.50,849915.29,417.36
638783.79,850162.73,418.64
638773.88,850183.17,418.04
638828.31,849846.62,417.29
638734.09,850340.39,416.54
638756.17,850187.27,418.37
638876.67,849495.01,419.16
638745.51,850184.35,417.75
638751.77,850116.27,418.27
638799.21,849816.90,416.86
638691.67,850383.96,416.40
638747.54,850040.22,417.16
638869.36,849341.96,424.05
638755.51,849936.32,417.26
638672.77,850371.42,432.61
638695.73,850208.04,417.95
638750.66,849879.40,417.22
638836.81,849381.46,422.18
638790.75,849605.64,417.13
638728.25,849925.13,417.45
638675.20,850203.61,452.36
638638.71,850365.39,416.83
638687.37,850075.46,418.77
638755.31,849678.58,417.22
638799.18,849412.04,420.14
638714.37,849854.13,417.22
638670.44,850074.05,418.73
638650.36,850164.40,417.95
638639.99,850202.20,418.18
638635.89,850216.21,457.19
638627.72,850230.68,418.34
638620.60,850249.93,417.49
638613.88,850279.56,457.91
638602.92,850309.61,418.01
638587.53,850376.67,446.06
638604.10,850269.88,458.79
638623.82,850141.73,458.01
638644.36,849996.03,417.16
638678.71,849787.70,416.96
638759.35,849332.25,444.36
638686.71,849695.41,418.01
638607.58,850110.66,436.32
638552.10,850381.40,426.54
638605.51,850060.53,419.29
638732.68,849338.58,423.49
638592.68,850083.63,466.96
638537.73,850338.25,428.02
638586.55,850045.64,437.14
638708.92,849342.16,423.36
638601.15,849893.37,417.13
638520.96,850305.84,427.95
638541.99,850151.94,427.03
638625.36,849662.70,416.80
638578.48,849878.77,417.13
638492.36,850322.21,427.10
638527.89,850088.32,428.05
638657.32,849341.47,423.39
638504.69,850148.88,447.80
638472.80,850277.03,426.84
638515.72,850019.62,446.16
638631.30,849348.10,423.36
638507.87,849992.62,440.29
638471.46,850172.77,460.50
638423.29,850397.34,426.61
638455.64,850199.08,457.84
638480.84,850030.09,443.18
638588.32,849405.12,420.08
638513.09,849784.42,417.22
638455.84,850082.97,439.34
638416.34,850276.41,439.24
638413.09,850265.09,444.00
638443.24,850075.75,441.93
638468.14,849905.51,417.32
638564.86,849351.15,423.82
638476.87,849803.67,417.26
638438.85,849994.72,426.54
638412.53,850125.43,444.98
638381.30,850269.03,425.82
638351.80,850410.43,425.23
638386.25,850192.59,426.51
638409.09,850051.80,440.62
638439.60,849852.59,417.29
638525.26,849356.56,424.21
638423.88,849894.98,423.62
638387.04,850087.47,439.63
638347.90,850279.13,425.16
638331.63,850345.54,424.93
638361.84,850165.22,439.80
638376.51,850058.43,425.72
638391.57,849956.66,427.33
638425.95,849742.72,417.32
638500.20,849319.69,447.38
638482.25,849389.40,422.87
638395.77,849853.25,435.17
638372.44,849966.31,440.52
638357.28,850026.67,426.41
638342.06,850098.88,441.63
638333.43,850129.99,446.23
638322.41,850168.44,435.43
638316.70,850185.04,445.24
638307.91,850207.58,425.23
638298.16,850243.54,425.75
638281.76,850316.63,425.43
638263.68,850399.41,424.28
638269.16,850344.06,424.97
638287.73,850220.21,425.79
638310.33,850079.82,443.08
638328.51,849956.30,441.57
638362.50,849734.97,419.55
638423.59,849370.80,423.75
638408.92,849428.15,421.85
638315.45,849936.02,427.26
638282.15,850104.36,426.15
638257.68,850224.80,430.41
638242.16,850291.17,425.10
638217.09,850413.25,425.33
638227.76,850336.84,450.46
638227.56,850308.23,425.69
638236.88,850236.42,427.53
638251.90,850130.87,426.74
638261.81,850058.69,434.45
638252.69,850087.83,426.41
638242.68,850125.98,426.54
638220.70,850231.92,426.05
638200.98,850325.33,426.25
638183.69,850410.63,426.21
638228.90,850136.84,427.17
638290.19,849777.33,438.85
638342.68,849457.35,423.39
638320.08,849591.86,471.56
638239.21,850012.63,427.00
638182.02,850324.54,426.51
638282.78,849746.00,442.59
638348.20,849358.43,426.67
638270.34,849785.93,441.73
638162.66,850375.52,426.35
638282.64,849689.90,439.80
638316.77,849478.81,423.92
638231.43,849942.75,426.61
638175.10,850249.11,426.48
638281.86,849640.16,441.37
638311.06,849477.43,471.95
638216.31,849973.13,427.49
638149.38,850337.83,426.84
638264.86,849681.56,439.60
638296.16,849489.27,425.23
638194.69,850048.29,443.41
638164.93,850205.25,443.31
638251.28,849708.73,444.65
638309.15,849368.34,427.76
638238.06,849754.66,440.81
638146.75,850243.80,427.00
638168.24,850114.47,426.84
638258.92,849603.12,444.03
638284.51,849442.52,425.85
638197.34,849908.53,417.78
638115.72,850357.51,425.79
638220.05,849770.70,442.68
638290.78,849373.95,456.56
638208.73,849802.53,428.51
638097.97,850402.30,425.23
638178.67,849944.23,425.82
638262.73,849465.55,426.35
638241.60,849571.26,427.99
638145.54,850088.91,427.10
638120.67,850227.26,451.64
638233.79,849582.45,442.19
638234.22,849569.95,444.46
638120.18,850179.46,427.33
638145.64,850035.89,443.83
638255.05,849410.04,428.02
638205.48,849681.92,452.89
638085.63,850331.04,452.56
638169.23,849860.56,460.47
638252.56,849371.23,429.36
638185.56,849736.09,447.83
638071.85,850341.70,425.03
638133.69,849987.24,426.31
638235.66,849407.94,428.35
638201.08,849584.68,427.56
638109.28,850076.31,427.10
638053.84,850372.01,425.59
638141.04,849867.42,419.09
638191.27,849573.56,427.40
638228.81,849351.77,429.30
638172.74,849643.27,428.35
638097.21,850044.26,426.02
638027.92,850417.45,424.70
638108.46,849958.30,441.70
638196.19,849446.85,427.99
638169.23,849581.63,427.46
638064.99,850143.44,426.35
638044.52,850261.65,465.88
638131.73,849740.85,429.13
638203.87,849337.70,463.32
638116.96,849790.45,428.64
638014.76,850349.25,438.75
638072.28,850009.61,427.26
638172.93,849433.33,442.72
638140.85,849591.67,428.81
638026.77,850212.27,426.31
638033.73,850161.42,426.31
638144.85,849520.57,428.38
638147.18,849497.97,440.65
638013.16,850227.20,426.57
638017.49,850190.32,426.51
638130.12,849545.51,442.16
638149.64,849415.29,428.28
638067.91,849857.84,433.37
637980.12,850331.66,425.95
638018.34,850103.97,426.90
638113.58,849551.28,428.35
638137.73,849401.12,428.90
638060.96,849817.09,435.33
637953.48,850400.62,425.30
638036.52,849919.78,421.39
638118.01,849447.83,427.03
638104.00,849512.17,428.31
638002.49,850067.45,433.76
637949.51,850363.12,457.02
638062.60,849700.69,428.51
638124.54,849347.41,452.26
638057.81,849696.75,428.48
637940.45,850336.09,425.07
637990.42,850043.73,420.77
638097.83,849439.17,445.14
638084.81,849491.37,428.48
637972.47,850101.90,427.30
637930.38,850324.48,424.57
638024.74,849783.14,427.53
638091.99,849394.00,428.28
638067.22,849522.64,439.04
637951.05,850146.13,427.20
637923.82,850285.76,426.51
638015.98,849759.32,428.58
638075.95,849411.58,427.89
638062.34,849478.12,440.91
637984.94,849881.96,427.95
637893.70,850366.77,424.54
637942.59,850084.68,421.00
638039.90,849541.11,438.52
638076.51,849328.67,447.97
638040.26,849512.20,446.82
637963.45,849908.01,427.66
637877.66,850360.47,425.36
637919.62,850119.85,425.52
638023.13,849541.14,427.13
638063.25,849325.07,463.98
638015.62,849557.87,438.48
637909.15,850114.07,421.56
637878.44,850272.21,425.75
637983.10,849691.37,428.94
638049.90,849321.16,443.31
637977.89,849692.29,429.00
637860.53,850315.26,438.45
637904.49,850058.43,417.32
638007.41,849493.31,427.26
638018.18,849423.13,427.53
637913.88,849967.42,427.26
637838.12,850363.29,425.33
637953.22,849730.94,428.71
638023.88,849349.51,454.30
637929.23,849829.59,428.35
637816.24,850421.88,424.90
637931.82,849788.58,428.77
638018.64,849333.76,488.12
637948.52,849677.49,451.35
637829.63,850282.61,425.85
637873.82,850035.47,424.80
637968.14,849524.97,439.83
637970.93,849491.99,427.40
637834.19,850202.46,433.60
637880.12,849950.03,435.73
637991.11,849349.64,433.50
637900.82,849822.90,458.79
637790.26,850382.35,424.48
637922.38,849674.11,428.67
637962.37,849453.35,428.05
637816.93,850224.70,482.94
637853.35,850019.16,469.95
637973.36,849380.05,469.62
637887.53,849811.68,456.66
637765.42,850421.49,423.00
637888.65,849773.43,428.44
637969.23,849369.46,489.14
637872.05,849843.37,445.41
637755.12,850431.63,423.92
637869.98,849827.62,428.35
637969.26,849333.53,499.48
637880.94,849764.07,463.65
637745.77,850430.22,423.88
637899.74,849652.85,471.62
637945.83,849399.67,450.52
637820.96,850016.54,426.77
637786.06,850216.80,501.97
637918.34,849512.99,447.64
637923.69,849469.98,429.20
637800.98,850091.08,458.27
637775.10,850199.05,417.36
637899.97,849578.64,469.09
637923.98,849434.48,427.40
637817.55,849957.19,426.61
637732.84,850373.06,422.08
637850.92,849785.70,459.12
637927.07,849398.92,463.25
637891.31,849555.45,428.94
637790.26,850045.21,426.77
637729.33,850339.86,428.18
637831.96,849823.36,429.23
637901.90,849477.76,449.80
637929.46,849352.20,500.82
637900.23,849464.76,438.71
637851.61,849689.27,429.27
637803.25,849912.80,427.46
637757.28,850124.61,426.15
637746.65,850168.04,422.83
637781.86,849988.68,426.84
637823.98,849786.15,458.43
637878.05,849508.14,429.10
637916.96,849351.54,537.76
637867.88,849539.30,428.48
637789.01,849903.54,427.95
637711.15,850258.86,419.13
637771.75,849967.78,426.90
637852.59,849581.17,437.04
637894.55,849388.09,473.52
637802.46,849796.39,429.43
637700.66,850259.55,421.56
637763.91,849959.78,427.17
637866.40,849483.46,459.84
637855.28,849518.96,429.13
637718.77,850140.06,426.08
637721.98,850118.93,426.28
637857.32,849488.58,435.86
637834.74,849600.92,486.35
637680.87,850283.37,442.36
637767.19,849892.49,478.22
637878.08,849384.88,502.33
637775.56,849821.39,429.07
637649.31,850387.30,422.31
637815.29,849625.52,429.95
637838.68,849511.29,429.20
637659.12,850311.68,426.51
637752.43,849883.60,430.02
637872.44,849332.71,421.82
637734.71,849948.72,453.02
637677.13,850191.08,425.75
637832.28,849485.53,429.30
637804.17,849600.82,430.48
637639.27,850320.77,425.16
637739.07,849877.95,462.17
